dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
144_UCR_Anomaly_InternalBleeding9_4200_6599_6681,144,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,3.1363945999764837,0.34497134652885797,0.22012491872076745,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.1524929591647799,0.006121040840900941,0.0,0.0,0.0,0.0,1.0053461026911603,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175,0.0,0.0,0.0,,,,,,,,,,
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4700787999900058,0.25714243067940173,0.13987824661058645,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9978924126856684,0.7083770421036013,0.2641509433962264,1.0,0.417910447761194,0.6071428571428571,0.6767771705111612,28,7395,78,0,0.05957446808510638,1.0,0.11244979919678713,1.0,1.0,0.9926148211684983,1.0,154,0.05957446808510638,1.0,0.11244979919678713,,,,,,,,,,
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.886962000047788,0.2336886561211627,0.15068697254640867,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9965255873525645,0.5640036401808903,0.25688073394495414,1.0,0.40875912408759124,0.5,0.6857495737603887,28,7392,81,0,0.058333333333333334,1.0,0.11023622047244094,1.0,1.0,0.9922444591485662,1.0,154,0.058333333333333334,1.0,0.11023622047244094,,,,,,,,,,
133_UCR_Anomaly_InternalBleeding14_2800_5607_5634,133,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,3.0351299999747425,0.25460293919417304,0.15028797643961558,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9966498442010285,0.42237572705949006,0.2692307692307692,1.0,0.42424242424242425,0.39285714285714285,0.7054668685130199,28,7397,76,0,0.06153846153846154,1.0,0.11594202898550725,1.0,1.0,0.9922087311435397,1.0,154,0.06153846153846154,1.0,0.11594202898550725,,,,,,,,,,
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.6247144000371918,0.35936067553951956,0.19645250197153724,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9101783477998013,0.021928269388325265,0.0,0.0,0.0,0.0,0.9487181814541312,0,7465,5,31,0.0,0.0,0.0,0.0,0.0,0.6757765631249166,0.8110918544194107,154,0.0,0.0,0.0,,,,,,,,,,
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9373131999745965,0.37047148753557657,0.22100476557555043,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9076391587856802,0.020462315959251208,0.0,0.0,0.0,0.0,1.0334857842622278,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,
132_UCR_Anomaly_InternalBleeding10_3200_4526_4556,132,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,2.8536541999783367,0.4188858288256267,0.2057963449135777,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9106145010148119,0.0214160443906827,0.0,0.0,0.0,0.0,1.03627486356636,0,7470,0,31,0.0,0.0,0.0,0.0,0.0,,0.0,154,0.0,0.0,0.0,,,,,,,,,,
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4789554999442771,0.36092517749671804,0.17312015451070345,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.7184393487930216,0.007157140580406061,0.0,0.0,0.0,0.0,0.8802856410288283,0,7427,43,31,0.0,0.0,0.0,0.0,0.0,0.5729065581953414,0.8017597653646181,154,0.0,0.0,0.0,,,,,,,,,,
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9037924000294879,0.37529527796849677,0.1810721780317249,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.7530465949820789,0.007884677881784742,0.0,0.0,0.0,0.0,0.9185118120636715,0,7355,115,31,0.0,0.0,0.0,0.0,0.0,0.3701732522620173,0.8014931342487668,154,0.0,0.0,0.0,,,,,,,,,,
024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556,24,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,154,1,7501,31,3200,4526,4556,zscore,sigma,3.0,range,datasets\normalized\zscore,3.130672700004652,0.35424687072863714,0.1828981849311792,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.7744915144448763,0.009208565420769812,0.0,0.0,0.0,0.0,0.9029414255221747,0,7360,110,31,0.0,0.0,0.0,0.0,0.0,0.35792318599944256,0.7964271430475938,154,0.0,0.0,0.0,,,,,,,,,,
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5397217000136152,0.44881080257198536,0.19152054646605324,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.1164685704262182,0.005968260374815633,0.0,0.0,0.0,0.0,1.023372441970145,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175,0.0,0.0,0.0,,,,,,,,,,
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9707327999640256,0.40445991229388784,0.2045544692752134,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.05512641019727332,0.005790897988736497,0.0,0.0,0.0,0.0,1.018123320119528,0,7418,0,83,0.0,0.0,0.0,0.0,0.0,,0.0,175,0.0,0.0,0.0,,,,,,,,,,
036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681,36,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,175,1,7501,83,4200,6599,6681,zscore,sigma,3.0,range,datasets\normalized\zscore,3.141766600019764,0.356404833959709,0.18752033137293825,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.07904088719396324,0.005879744969151971,0.0,0.0,0.0,0.0,0.9189658280785238,0,7413,5,83,0.0,0.0,0.0,0.0,0.0,0.2982935608585523,0.2986268497533663,175,0.0,0.0,0.0,,,,,,,,,,
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4976018000161275,0.3748914706425554,0.17149571029432603,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9356875227007704,0.02726050367235827,0.0,0.0,0.0,0.0,0.8893786015255336,0,7446,27,28,0.0,0.0,0.0,0.0,0.0,0.7702824808544045,0.9130782562325024,154,0.0,0.0,0.0,,,,,,,,,,
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,1.0166902000200935,0.37818290752925476,0.18683297732773244,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.955592514002791,0.03881327861128055,0.0,0.0,0.0,0.0,0.9386818395124521,0,7460,13,28,0.0,0.0,0.0,0.0,0.0,0.8411596402530944,0.9120117317690974,154,0.0,0.0,0.0,,,,,,,,,,
025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634,25,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,154,1,7501,28,2800,5607,5634,zscore,sigma,3.0,range,datasets\normalized\zscore,2.8647122000111267,0.3524768779868647,0.1989119489536231,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9640706543556804,0.08913920297868962,0.2222222222222222,0.07142857142857142,0.10810810810810811,0.17857142857142858,0.949212724847734,2,7466,7,26,0.25,0.2571428571428572,0.25352112676056343,1.0,0.07142857142857142,0.9262764964671377,0.9981526272687452,154,0.25,0.2571428571428572,0.25352112676056343,,,,,,,,,,
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,0.48877399996854365,0.3518284808245054,0.17555446415107867,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9209915351742275,0.01113675483373729,0.0,0.0,0.0,0.0,0.8784918732777414,0,7404,84,13,0.0,0.0,0.0,0.0,0.0,0.36688758959122914,0.3804826023196907,183,0.0,0.0,0.0,,,,,,,,,,
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,1.039200900006108,0.34254543510204244,0.1778905047227056,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9321478468113084,0.012514738914702965,0.0,0.0,0.0,0.0,0.8762169492701593,0,7419,69,13,0.0,0.0,0.0,0.0,0.0,0.3623072479224993,0.37514998000266636,183,0.0,0.0,0.0,,,,,,,,,,
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199,27,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,183,1,7501,13,1200,4187,4199,zscore,sigma,3.0,range,datasets\normalized\zscore,3.293290800007526,0.36297729338465007,0.17926497229703353,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.8768182938856015,0.007084314189260639,0.0,0.0,0.0,0.0,0.9007722102757507,0,7444,44,13,0.0,0.0,0.0,0.0,0.0,0.3650725357831078,0.37594987335022007,183,0.0,0.0,0.0,,,,,,,,,,
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,28,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,0.47901839995756745,0.3790144259286928,0.19154557589783275,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.5713379321679944,0.016131727802854785,0.0,0.0,0.0,0.0,0.953651153622191,0,7375,13,112,0.0,0.0,0.0,0.0,0.0,0.748625641025641,0.7909333333333333,183,0.0,0.0,0.0,,,,,,,,,,
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,28,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,0.924664499994833,0.3916001650422513,0.20125241113154738,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.5814544821718617,0.01615947149923303,0.0,0.0,0.0,0.0,0.9953573984368935,0,7387,1,112,0.0,0.0,0.0,0.0,0.0,0.7654666666666666,0.7656,183,0.0,0.0,0.0,,,,,,,,,,
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309,28,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,183,1,7500,112,1600,3198,3309,zscore,sigma,3.0,range,datasets\normalized\zscore,3.172649799962528,0.3361344840499008,0.17483526528539575,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.5373409583107742,0.014719837438051008,0.0,0.0,0.0,0.0,0.8606402799060882,0,7352,36,112,0.0,0.0,0.0,0.0,0.0,0.7742740740740741,0.7808,183,0.0,0.0,0.0,,,,,,,,,,
031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,31,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4650735000032,0.37003809667658144,0.17867546003906662,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9757917160003691,0.48971982920342677,0.8181818181818182,0.055900621118012424,0.10465116279069768,0.4906832298136646,0.9060644767937813,9,7337,2,152,0.75,0.21490683229813665,0.33408432571612484,1.0,0.018633540372670808,0.9953212121212122,0.9932513457556935,183,0.75,0.21490683229813665,0.33408432571612484,,,,,,,,,,
031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,31,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,0.944686200004071,0.3721098703914631,0.1973132316949542,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9814883304459542,0.5232512182481842,1.0,0.018633540372670808,0.036585365853658534,0.5341614906832298,0.9640495654763257,3,7339,0,158,1.0,0.21490683229813665,0.3537832310838446,1.0,0.018633540372670808,1.0,0.9815469979296066,183,1.0,0.21490683229813665,0.3537832310838446,,,,,,,,,,
031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919,31,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,3.115870999987237,0.3596106061952646,0.17472714363661881,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.979021292693929,0.52423058595821,0.6486486486486487,0.14906832298136646,0.24242424242424243,0.5217391304347826,0.8837920371051211,24,7326,13,137,0.48,0.3192546583850932,0.3834628535903015,1.0,0.14906832298136646,0.9917621621621622,0.984456314699793,183,0.48,0.3192546583850932,0.3834628535903015,,,,,,,,,,
030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,30,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,183,1,7500,11,3000,4187,4197,zscore,sigma,3.0,range,datasets\normalized\zscore,0.48283379996428266,0.4463477649848768,0.19638083512539237,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.8785977008703674,0.006174213860519076,0.0,0.0,0.0,0.0,1.0354902703610538,0,7489,0,11,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,
030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,30,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,183,1,7500,11,3000,4187,4197,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9757213999982923,0.42382135916764707,0.19709810836861058,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.9038225761419779,0.007640440086543188,0.0,0.0,0.0,0.0,1.015115684273479,0,7489,0,11,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,
030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197,30,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,183,1,7500,11,3000,4187,4197,zscore,sigma,3.0,range,datasets\normalized\zscore,3.1527987000299618,0.4455956441791511,0.21695109158264267,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.8481651877298827,0.004907175479597068,0.0,0.0,0.0,0.0,1.096448918927079,0,7489,0,11,0.0,0.0,0.0,0.0,0.0,,0.0,183,0.0,0.0,0.0,,,,,,,,,,
139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,139,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4926870000199415,0.26710605886108413,0.1307010309371362,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.9952394211474646,0.7394656344688939,0.8031496062992126,0.6335403726708074,0.7083333333333334,0.8074534161490683,0.6592091516724927,102,7314,25,59,0.957983193277311,0.2724046140195209,0.4241899024913491,1.0,0.09050576752440105,0.9951181102362204,0.9992248447204968,183,0.957983193277311,0.2724046140195209,0.4241899024913491,,,,,,,,,,
139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,139,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9361389999976382,0.25361306256112864,0.14434162096970304,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.997037015722182,0.7790237187737246,0.8188405797101449,0.7018633540372671,0.7558528428093646,0.8260869565217391,0.6866379254702377,113,7314,25,48,0.9246987951807228,0.3403726708074534,0.4975880131202622,1.0,0.17546583850931677,0.9955072463768115,0.9993780538302277,183,0.9246987951807228,0.3403726708074534,0.4975880131202622,,,,,,,,,,
139_UCR_Anomaly_InternalBleeding20_2700_5759_5919,139,InternalBleeding,raw,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Feat 0.6,Feat 0.6,isolation_forest__tab_03,3,183,1,7500,161,2700,5759,5919,zscore,sigma,3.0,range,datasets\normalized\zscore,3.1839879999752156,0.25450257166001977,0.12804514614573403,"{""bootstrap"": false, ""max_features"": 0.6, ""max_samples"": 256, ""n_estimators"": 400, ""random_state"": 42}",,400.0,256,0.6,False,42.0,0.9969515368841186,0.7882464293310266,0.7767857142857143,0.5403726708074534,0.6373626373626373,0.8198757763975155,0.6386380100972219,87,7314,25,74,0.8945147679324895,0.3440993788819876,0.49701027045097734,1.0,0.18012422360248448,0.9944642857142857,0.9982877846790891,183,0.8945147679324895,0.3440993788819876,0.49701027045097734,,,,,,,,,,
029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587,29,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Baseline,Baseline,isolation_forest__tab_01,1,183,1,7500,103,2300,4485,4587,zscore,sigma,3.0,range,datasets\normalized\zscore,0.4811912999721244,0.39097317601802656,0.19122411440558007,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": 256, ""n_estimators"": 200, ""random_state"": 42}",,200.0,256,1.0,False,42.0,0.12028229759900037,0.007698514304480221,0.0,0.0,0.0,0.0,0.9646455192347667,0,7391,6,103,0.0,0.0,0.0,0.0,0.0,0.7938666666666667,0.8006666666666666,183,0.0,0.0,0.0,,,,,,,,,,
029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587,29,InternalBleeding,distorted,isolation_forest,Isolation Forest,Density-based,Tree,Isolation Forest | Wide Sample,Wide Sample,isolation_forest__tab_02,2,183,1,7500,103,2300,4485,4587,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9708792000310495,0.3628159752239648,0.19207568311536638,"{""bootstrap"": false, ""max_features"": 1.0, ""max_samples"": ""auto"", ""n_estimators"": 400, ""random_state"": 42}",,400.0,auto,1.0,False,42.0,0.128374006255488,0.007788038088237156,0.0,0.0,0.0,0.0,0.9390430245700639,0,7381,16,103,0.0,0.0,0.0,0.0,0.0,0.7992,0.8025333333333333,183,0.0,0.0,0.0,,,,,,,,,,
