dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__subsequence_multiplier,param__kernel,param__nu,param__gamma,param__train_fraction
104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,104,apneaecg,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,2.0160091999568976,0.06689263589764387,0.0636604958303759,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.850802652577142,0.04504370237378545,0.06609808102345416,0.3069306930693069,0.10877192982456141,0.1188118811881188,0.2578741233887716,31,37730,438,70,0.03571428571428571,0.3227722772277228,0.06431248767015191,1.0,0.15346534653465346,0.3938989348268048,0.9988031571193913,40,0.03571428571428571,0.3227722772277228,0.06431248767015191,20.0,auto,30.0,minkowski,2.0,,,,,
104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,104,apneaecg,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,2.0921018999652006,0.09180625113640525,0.06009506049388386,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.8419385063637363,0.046461655962528325,0.05516014234875445,0.3069306930693069,0.09351432880844646,0.09900990099009901,0.27209143261805685,31,37637,531,70,0.030303030303030304,0.3227722772277228,0.05540448674371176,1.0,0.15346534653465346,0.4048899162874832,0.9988032864798408,40,0.030303030303030304,0.3227722772277228,0.05540448674371176,10.0,auto,30.0,minkowski,2.0,,,,,
104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100,104,apneaecg,noise,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,11.28589890000876,0.03765954237924047,0.044129698145258564,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.8516008433792447,0.03827736861710087,0.056133056133056136,0.26732673267326734,0.09278350515463918,0.1188118811881188,0.17004863681501614,27,37714,454,74,0.021739130434782608,0.4138613861386139,0.04130842968672794,1.0,0.26732673267326734,0.33355808909128826,0.9986577559739304,40,0.021739130434782608,0.4138613861386139,0.04130842968672794,50.0,auto,30.0,manhattan,1.0,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,2.1443338000099175,0.03868326003488471,0.04535811072327947,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9703507266467583,0.2627127920563243,0.10801963993453355,0.6534653465346535,0.1853932584269663,0.24752475247524752,0.17475759220472312,66,37623,545,35,0.039132484677039135,0.3306930693069307,0.06998348993491905,1.0,0.16336633663366337,0.3959353288519777,0.999942952041683,40,0.039132484677039135,0.3306930693069307,0.06998348993491905,20.0,auto,30.0,minkowski,2.0,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,2.020876700000372,0.06292026001364426,0.05941778847061099,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9497894664754675,0.21929746546668627,0.08727810650887574,0.5841584158415841,0.15186615186615188,0.2376237623762376,0.2411736254254772,59,37551,617,42,0.025465495391081117,0.3557755775577558,0.04752898873397157,1.0,0.1947194719471947,0.42047768049934897,0.9998765901309877,40,0.025465495391081117,0.3557755775577558,0.04752898873397157,10.0,auto,30.0,minkowski,2.0,,,,,
165_UCR_Anomaly_apneaecg4_6000_16000_16100,165,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,11.170040299999528,0.02961470433980884,0.043880991733620964,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.964658331794194,0.14870885517298502,0.06833333333333333,0.40594059405940597,0.11697574893009986,0.2376237623762376,0.16125767954067172,41,37609,559,60,0.030303030303030304,0.3082508250825083,0.055181377762022914,1.0,0.1353135313531353,0.3941863736531745,0.9996064855120177,40,0.030303030303030304,0.3082508250825083,0.055181377762022914,50.0,auto,30.0,manhattan,1.0,,,,,
057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100,57,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.9562547999667004,0.07338737842565929,0.06675920421773257,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.8687008556231854,0.08608077564676721,0.06360946745562131,0.42574257425742573,0.11068211068211069,0.16831683168316833,0.273664991078857,43,37535,633,58,0.03304347826086956,0.2851485148514852,0.0592239839818172,1.0,0.10643564356435643,0.31995102096479594,0.9996081671978638,40,0.03304347826086956,0.2851485148514852,0.0592239839818172,20.0,auto,30.0,minkowski,2.0,,,,,
057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100,57,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,2.0175159000209533,0.04926104493080393,0.03883669556357737,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.8485805848453217,0.04987429708379905,0.05855161787365177,0.37623762376237624,0.10133333333333333,0.12871287128712872,0.16577113162153603,38,37557,611,63,0.04444444444444444,0.2601980198019802,0.0759208435649285,1.0,0.07524752475247526,0.327264267976337,0.9996296410325138,40,0.04444444444444444,0.2601980198019802,0.0759208435649285,10.0,auto,30.0,minkowski,2.0,,,,,
057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100,57,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,40,1,38269,101,6000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,11.338557900045998,0.045501650637030225,0.05380880561051921,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.8710816795366395,0.04742241064410543,0.05647840531561462,0.33663366336633666,0.09672830725462304,0.1485148514851485,0.20692806746858788,34,37600,568,67,0.008620689655172414,0.46930693069306934,0.016930385398435544,1.0,0.33663366336633666,0.3210145586814237,0.9989379507079768,40,0.008620689655172414,0.46930693069306934,0.016930385398435544,50.0,auto,30.0,manhattan,1.0,,,,,
056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,56,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,2.0898032000404783,0.017951449202377123,0.03547372028186298,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9997320281691161,0.9385086598654618,0.3831417624521073,0.9900990099009901,0.5524861878453039,0.8712871287128713,0.12437261004796606,100,38117,161,1,0.027107617240444564,0.9920792079207921,0.052773255651662805,1.0,0.9900990099009901,0.6952319370856448,0.9999997420206337,40,0.027107617240444564,0.9920792079207921,0.052773255651662805,20.0,auto,30.0,minkowski,2.0,,,,,
056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,56,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,2.00727389997337,0.021268221424154393,0.03485939420260967,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9999306791016632,0.9766500505373137,0.554945054945055,1.0,0.7137809187279152,0.8910891089108911,0.12584640403198338,101,38197,81,0,0.051321138211382115,1.0,0.09763170613823104,1.0,1.0,0.8271294483676255,1.0,40,0.051321138211382115,1.0,0.09763170613823104,10.0,auto,30.0,minkowski,2.0,,,,,
056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211,56,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,11.38596599997254,0.019201819445153215,0.03565589085676502,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9986800576708489,0.8261772288384779,0.23940149625935161,0.9504950495049505,0.38247011952191234,0.6831683168316832,0.1261694920154483,96,37973,305,5,0.0176017601760176,0.9603960396039604,0.034569936183719605,1.0,0.9504950495049505,0.5634001189995126,0.9999935505158427,40,0.0176017601760176,0.9603960396039604,0.034569936183719605,50.0,auto,30.0,manhattan,1.0,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,2.0030925999744795,0.00992964930566366,0.02781448398780828,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9998479078797685,0.9428458170363803,0.5580110497237569,1.0,0.7163120567375887,0.8712871287128713,0.0933731012690885,101,38198,80,0,0.056361607142857144,1.0,0.10670892762810354,1.0,1.0,0.8068733347066672,1.0,40,0.056361607142857144,1.0,0.10670892762810354,20.0,auto,30.0,minkowski,2.0,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,2.0571283000172116,0.010831878691259242,0.02804957133182792,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9998998985535211,0.937617498465354,0.6273291925465838,1.0,0.7709923664122137,0.8811881188118812,0.09498059268674301,101,38218,60,0,0.06898907103825137,1.0,0.129073482428115,1.0,1.0,0.8862955430303742,1.0,40,0.06898907103825137,1.0,0.129073482428115,10.0,auto,30.0,minkowski,2.0,,,,,
164_UCR_Anomaly_apneaecg3_5000_11111_11211,164,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,40,1,38379,101,5000,11111,11211,zscore,sigma,3.0,range,datasets\normalized\zscore,11.312655000016093,0.012112273059491507,0.03227397952796434,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9995478622004006,0.8902522092107513,0.4083333333333333,0.9702970297029703,0.5747800586510264,0.7821782178217822,0.10893421164338452,98,38136,142,3,0.02439631565845158,0.9762376237623762,0.047603025019816524,1.0,0.9702970297029703,0.6239298075336338,0.9999976781857034,40,0.02439631565845158,0.9762376237623762,0.047603025019816524,50.0,auto,30.0,manhattan,1.0,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,2.064958899980411,0.0057015632366617984,0.012622484201471369,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.8793327404439762,0.6443219321150776,0.36,0.6556291390728477,0.4647887323943662,0.6291390728476821,0.043569015841075906,99,38174,176,52,0.06388798436991208,0.37483443708609276,0.1091688752919711,1.0,0.2185430463576159,0.6192040348420702,0.9998450199366972,40,0.06388798436991208,0.37483443708609276,0.1091688752919711,20.0,auto,30.0,minkowski,2.0,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.998736999987159,0.0101706857898999,0.014264482260904486,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.8232003937245829,0.5396049616144488,0.27218934911242604,0.609271523178808,0.37627811860940696,0.5231788079470199,0.05296413257261336,92,38104,246,59,0.08960081362827357,0.2974834437086093,0.13772070598073555,1.0,0.12185430463576159,0.5822891866790827,0.9998697032209191,40,0.08960081362827357,0.2974834437086093,0.13772070598073555,10.0,auto,30.0,minkowski,2.0,,,,,
163_UCR_Anomaly_apneaecg2_10000_20950_21100,163,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,11.639720800041687,0.007070971204962195,0.021741325158102648,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.935557128918898,0.6290735624038868,0.5096153846153846,0.7019867549668874,0.5905292479108635,0.6688741721854304,0.07229494667927014,106,38248,102,45,0.05384615384615384,0.480794701986755,0.09684611719866602,1.0,0.3509933774834437,0.733639535836232,0.9998258409388524,40,0.05384615384615384,0.480794701986755,0.09684611719866602,50.0,auto,30.0,manhattan,1.0,,,,,
055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100,55,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,2.114181099983398,0.010527056591347873,0.018621011596306778,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.8865313382318658,0.6250383326460908,0.44019138755980863,0.609271523178808,0.5111111111111111,0.5827814569536424,0.06639009138026822,92,38233,117,59,0.16666666666666666,0.28123620309050773,0.20929850501067845,1.0,0.10154525386313465,0.6937438647278037,0.999839085627947,40,0.16666666666666666,0.28123620309050773,0.20929850501067845,20.0,auto,30.0,minkowski,2.0,,,,,
055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100,55,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,2.0426777999964543,0.018103974836317704,0.02144934407675624,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.8437398654774344,0.5208415392463429,0.29411764705882354,0.5298013245033113,0.37825059101654845,0.48344370860927155,0.08245200706658642,80,38158,192,71,0.12275132275132275,0.25298013245033113,0.16529702508626318,1.0,0.06622516556291391,0.6244539389351232,0.9998912043395792,40,0.12275132275132275,0.25298013245033113,0.16529702508626318,10.0,auto,30.0,minkowski,2.0,,,,,
055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100,55,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,40,1,38501,151,10000,20950,21100,zscore,sigma,3.0,range,datasets\normalized\zscore,11.551040799997281,0.00995492396491385,0.025082157954560654,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.8869848122469067,0.6186810354794613,0.42677824267782427,0.6754966887417219,0.5230769230769231,0.6225165562913907,0.08520139782859582,102,38213,137,49,0.07967032967032968,0.38013245033112586,0.13173159864833853,1.0,0.22516556291390727,0.7671077173564692,0.9998244648672581,40,0.07967032967032968,0.38013245033112586,0.13173159864833853,50.0,auto,30.0,manhattan,1.0,,,,,
058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308,58,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,2.095709699962754,0.009818801693584817,0.026306397787518684,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9987272834232342,0.8498839532376246,0.5309734513274337,0.8695652173913043,0.6593406593406593,0.782608695652174,0.08873799505614087,60,38379,53,9,0.14705882352941177,0.8956521739130434,0.2526367427029679,1.0,0.8695652173913043,0.6650531775637133,0.9999695095440774,40,0.14705882352941177,0.8956521739130434,0.2526367427029679,20.0,auto,30.0,minkowski,2.0,,,,,
058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308,58,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,2.007394900021609,0.011663726282405031,0.02618570557192091,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.998022481265612,0.8017073888589699,0.5483870967741935,0.7391304347826086,0.6296296296296297,0.7246376811594203,0.09022084299816777,51,38390,42,18,0.20833333333333334,0.4956521739130435,0.29336078229541945,1.0,0.3695652173913043,0.6474447109738527,0.9999542643161159,40,0.20833333333333334,0.4956521739130435,0.29336078229541945,10.0,auto,30.0,minkowski,2.0,,,,,
058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308,58,apneaecg,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,11.439889999979641,0.018307802364773265,0.03478569895576545,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9973308776502673,0.8256346759065237,0.19607843137254902,0.8695652173913043,0.32,0.7681159420289855,0.12266489923206962,60,38186,246,9,0.015806111696522653,0.8956521739130434,0.031064018015119828,1.0,0.8695652173913043,0.5583831283221062,0.9999695095440774,40,0.015806111696522653,0.8956521739130434,0.031064018015119828,50.0,auto,30.0,manhattan,1.0,,,,,
166_UCR_Anomaly_apneaecg_10000_12240_12308,166,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,2.0738001000136137,0.006803997252030827,0.02223647527986775,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9970386242141211,0.8696345504443502,0.5882352941176471,0.8695652173913043,0.7017543859649122,0.8695652173913043,0.07351342309163408,60,38390,42,9,0.08823529411764705,0.8956521739130434,0.16064465817520143,1.0,0.8695652173913043,0.7923547694966925,0.9999695095440774,40,0.08823529411764705,0.8956521739130434,0.16064465817520143,20.0,auto,30.0,minkowski,2.0,,,,,
166_UCR_Anomaly_apneaecg_10000_12240_12308,166,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,2.006749399995897,0.008843500905009518,0.021174652207142212,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9952956624310659,0.7704217960785257,0.494949494949495,0.7101449275362319,0.5833333333333334,0.6811594202898551,0.07236745752643615,49,38382,50,20,0.13333333333333333,0.48405797101449277,0.20907668231611892,1.0,0.35507246376811596,0.6993724943258721,0.9999437244054268,40,0.13333333333333333,0.48405797101449277,0.20907668231611892,10.0,auto,30.0,minkowski,2.0,,,,,
166_UCR_Anomaly_apneaecg_10000_12240_12308,166,apneaecg,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,40,1,38501,69,10000,12240,12308,zscore,sigma,3.0,range,datasets\normalized\zscore,11.337181499984581,0.00971339734152051,0.028816123921941026,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9977720860635462,0.8680090360338252,0.34502923976608185,0.855072463768116,0.49166666666666664,0.8405797101449275,0.09616176910734359,59,38320,112,10,0.028406355320173327,0.8840579710144929,0.05504404747338798,1.0,0.855072463768116,0.573940359413464,0.9999623574618238,40,0.028406355320173327,0.8840579710144929,0.05504404747338798,50.0,auto,30.0,manhattan,1.0,,,,,
085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,85,s20101m,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,108,1,40000,101,10000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,3.3608616000274196,0.06256463234262907,0.06946536116952291,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9958372613621672,0.7743666365841377,0.14426229508196722,0.8712871287128713,0.24753867791842477,0.7425742574257426,0.27096071585119785,88,39377,522,13,0.01790801790801791,0.8970297029702972,0.035115010821490766,1.0,0.8712871287128713,0.4929626434426229,0.9999759900990098,108,0.01790801790801791,0.8970297029702972,0.035115010821490766,20.0,auto,30.0,minkowski,2.0,,,,,
085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,85,s20101m,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Local k10,Local k10,local_outlier_factor__tab_02,2,108,1,40000,101,10000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,3.3994174000108615,0.06756280777154705,0.06627277961333969,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 10, ""p"": 2}",,,,,,,0.9952181237823525,0.7735819966924806,0.1329394387001477,0.8910891089108911,0.23136246786632392,0.7227722772277227,0.2663811466115661,90,39312,587,11,0.018518518518518517,0.912871287128713,0.03630064175754951,1.0,0.8910891089108911,0.5016292651403249,0.9999789603960395,108,0.018518518518518517,0.912871287128713,0.03630064175754951,10.0,auto,30.0,minkowski,2.0,,,,,
085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874,85,s20101m,distorted,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Global L1,Global L1,local_outlier_factor__tab_03,3,108,1,40000,101,10000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,36.609117900021374,0.07219837880171957,0.08446599801799817,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""manhattan"", ""n_neighbors"": 50, ""p"": 1}",,,,,,,0.9996173506420543,0.9107330967900747,0.13704206241519673,1.0,0.24105011933174225,0.8415841584158416,0.32559637285571413,101,39263,636,0,0.018843283582089553,1.0,0.036989562351217725,1.0,1.0,0.47957240502035275,1.0,108,0.018843283582089553,1.0,0.036989562351217725,50.0,auto,30.0,manhattan,1.0,,,,,
193_UCR_Anomaly_s20101m_10000_35774_35874,193,s20101m,raw,local_outlier_factor,Local Outlier Factor,Distance-based,Proximity,Local Outlier Factor | Baseline,Baseline,local_outlier_factor__tab_01,1,108,1,40000,101,10000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,3.257551999995485,0.06204897051491749,0.07110363344927251,"{""algorithm"": ""auto"", ""leaf_size"": 30, ""metric"": ""minkowski"", ""n_neighbors"": 20, ""p"": 2}",,,,,,,0.9913285997639089,0.7179286089388702,0.11707988980716254,0.8415841584158416,0.20556227327690446,0.6534653465346535,0.275359870862735,85,39258,641,16,0.017763845350052248,0.8732673267326734,0.03481940077376446,1.0,0.8415841584158416,0.4677409607438016,0.9999644801980199,108,0.017763845350052248,0.8732673267326734,0.03481940077376446,20.0,auto,30.0,minkowski,2.0,,,,,
