dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,14,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5235979999997653,0.058322188808376,0.0714685232193742,"{""subsequence_multiplier"": 1}",,,,,,,0.9995532815263533,0.7268967737592644,0.5906432748538012,1.0,0.7426470588235294,0.8514851485148515,0.2727277584664986,101.0,29829.0,70.0,0.0,0.5906432748538012,1.0,0.7426470588235294,1.0,1.0,0.9979555555555556,1.0,166,0.5906432748538012,1.0,0.7426470588235294,,,,,,,,,,1.0,,,,,,,,,,,,,,
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,14,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5342621000017971,0.1452677775132182,0.130460533710728,"{""subsequence_multiplier"": 4}",,,,,,,0.9945589093843664,0.2367775918854134,0.1532625189681335,1.0,0.2657894736842105,0.1188118811881188,0.5366493786454023,101.0,29341.0,558.0,0.0,0.1532625189681335,1.0,0.2657894736842105,1.0,1.0,0.9892256954982296,1.0,166,0.1532625189681335,1.0,0.2657894736842105,,,,,,,,,,4.0,,,,,,,,,,,,,,
016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,16,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,166,1,30000,201,5000,16900,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5186207000515424,0.0695982554757924,0.0981040098847316,"{""subsequence_multiplier"": 2}",,,,,,,0.9999065045923776,0.9869106336789736,0.5877192982456141,1.0,0.7403314917127072,0.900497512437811,0.3639102851299874,201.0,29658.0,141.0,0.0,0.5877192982456141,1.0,0.7403314917127072,1.0,1.0,0.9961319688109164,1.0,166,0.5877192982456141,1.0,0.7403314917127072,,,,,,,,,,2.0,,,,,,,,,,,,,,
016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,16,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,166,1,30000,201,5000,16900,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5433306000195444,0.0539374736747729,0.0769975546841434,"{""subsequence_multiplier"": 1}",,,,,,,0.9995093160660672,0.8302602230273215,0.6054216867469879,1.0,0.7542213883677298,0.8407960199004975,0.2849301377272031,201.0,29668.0,131.0,0.0,0.6054216867469879,1.0,0.7542213883677298,1.0,1.0,0.9964803212851404,1.0,166,0.6054216867469879,1.0,0.7542213883677298,,,,,,,,,,1.0,,,,,,,,,,,,,,
016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,16,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,166,1,30000,201,5000,16900,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5534565999987535,0.1059297385849734,0.1232007970361859,"{""subsequence_multiplier"": 4}",,,,,,,0.9989403297282506,0.7978682941405951,0.3027108433734939,1.0,0.4647398843930636,0.7661691542288557,0.4755321296935312,201.0,29336.0,463.0,0.0,0.3027108433734939,1.0,0.4647398843930636,1.0,1.0,0.9898714859437752,1.0,166,0.3027108433734939,1.0,0.4647398843930636,,,,,,,,,,4.0,,,,,,,,,,,,,,
017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100,17,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,166,1,30000,101,5000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5195460999966599,0.0701476343242985,0.0920002865128575,"{""subsequence_multiplier"": 2}",,,,,,,0.997929663530586,0.6198445547783853,0.2997032640949555,1.0,0.4611872146118721,0.3564356435643564,0.3461484938628712,101.0,29663.0,236.0,0.0,0.2997032640949555,1.0,0.4611872146118722,1.0,1.0,0.99480059347181,1.0,166,0.2997032640949555,1.0,0.4611872146118722,,,,,,,,,,2.0,,,,,,,,,,,,,,
017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100,17,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,166,1,30000,101,5000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5243092000018805,0.0506008037033803,0.0719589645464924,"{""subsequence_multiplier"": 1}",,,,,,,0.9983141262050884,0.4540093105101689,0.4675925925925926,1.0,0.637223974763407,0.5247524752475248,0.2664776973428576,101.0,29784.0,115.0,0.0,0.4675925925925926,1.0,0.637223974763407,1.0,1.0,0.997187037037037,1.0,166,0.4675925925925926,1.0,0.637223974763407,,,,,,,,,,1.0,,,,,,,,,,,,,,
017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100,17,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,166,1,30000,101,5000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5378349000238813,0.1283863143514248,0.1271692857322387,"{""subsequence_multiplier"": 4}",,,,,,,0.996094110899434,0.3132618747260747,0.1521084337349397,1.0,0.2640522875816993,0.3168316831683168,0.5098941715481409,101.0,29336.0,563.0,0.0,0.1521084337349397,1.0,0.2640522875816993,1.0,1.0,0.9891429718875502,1.0,166,0.1521084337349397,1.0,0.2640522875816993,,,,,,,,,,4.0,,,,,,,,,,,,,,
018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,18,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.570082199992612,0.1640861316944662,0.1057002174394454,"{""subsequence_multiplier"": 2}",,,,,,,0.9989843694894924,0.8079381988738106,0.3033033033033033,1.0,0.4654377880184331,0.693069306930693,0.4811867840128025,101.0,29667.0,232.0,0.0,0.1521084337349397,1.0,0.2640522875816993,1.0,1.0,0.9927913913913914,1.0,166,0.1521084337349397,1.0,0.2640522875816993,,,,,,,,,,2.0,,,,,,,,,,,,,,
018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,18,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5395162000204436,0.0681606454209638,0.0732821709589659,"{""subsequence_multiplier"": 1}",,,,,,,0.999967216361089,0.981925856197942,0.4719626168224299,1.0,0.6412698412698413,0.9801980198019802,0.2880071582978616,101.0,29786.0,113.0,0.0,0.2382075471698113,1.0,0.3847619047619047,1.0,1.0,0.9907485981308412,1.0,166,0.2382075471698113,1.0,0.3847619047619047,,,,,,,,,,1.0,,,,,,,,,,,,,,
018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100,18,ECG,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5362595000187866,0.2496455090076382,0.1669565313660863,"{""subsequence_multiplier"": 4}",,,,,,,0.9896175209012256,0.1302547851641909,0.1551459293394777,1.0,0.2686170212765957,0.0396039603960396,0.7505151031058972,101.0,29349.0,550.0,0.0,0.0390866873065015,1.0,0.0752327746741154,1.0,1.0,0.9842476190476188,1.0,166,0.0390866873065015,1.0,0.0752327746741154,,,,,,,,,,4.0,,,,,,,,,,,,,,
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212,19,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,218,1,12000,45,5000,6168,6212,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1922801999899093,0.2535404895848966,0.1520357531807691,"{""subsequence_multiplier"": 2}",,,,,,,0.9839676564896138,0.1021067011337649,0.1053864168618267,1.0,0.1906779661016949,0.0,0.7096477491272039,45.0,11573.0,382.0,0.0,0.1053864168618267,1.0,0.1906779661016949,1.0,1.0,0.9824055425448868,1.0,218,0.1053864168618267,1.0,0.1906779661016949,,,,,,,,,,2.0,,,,,,,,,,,,,,
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212,19,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,218,1,12000,45,5000,6168,6212,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1164444000169169,0.1834148579432226,0.1157767501415425,"{""subsequence_multiplier"": 1}",,,,,,,0.9971039546447326,0.3632238158230779,0.2036199095022624,1.0,0.3383458646616541,0.3555555555555555,0.5307451083678504,45.0,11779.0,176.0,0.0,0.2036199095022624,1.0,0.3383458646616541,1.0,1.0,0.9911704374057316,1.0,218,0.2036199095022624,1.0,0.3383458646616541,,,,,,,,,,1.0,,,,,,,,,,,,,,
019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212,19,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,218,1,12000,45,5000,6168,6212,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1339456999849062,0.3279630432429231,0.1727948072275395,"{""subsequence_multiplier"": 4}",,,,,,,0.9541056740554856,0.0385732129813669,0.0,0.0,0.0,0.0,0.8463474649255418,0.0,11789.0,166.0,45.0,0.0,0.0,0.0,0.0,0.0,0.9520983935742972,0.9780833333333334,218,0.0,0.0,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,20,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,218,1,12000,214,5000,7175,7388,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1395889999985229,0.0715299106089209,0.1703517530915743,"{""subsequence_multiplier"": 2}",,,,,,,0.9955201878991548,0.6250468720295063,0.4724061810154525,1.0,0.6416791604197901,0.6542056074766355,0.5825851698836441,214.0,11547.0,239.0,0.0,0.4724061810154525,1.0,0.6416791604197901,1.0,1.0,0.9848199043414274,1.0,218,0.4724061810154525,1.0,0.6416791604197901,,,,,,,,,,2.0,,,,,,,,,,,,,,
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,20,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,218,1,12000,214,5000,7175,7388,zscore,sigma,3.0,range,datasets\normalized\zscore,0.117359399999259,0.0661291249095102,0.1236736257000218,"{""subsequence_multiplier"": 1}",,,,,,,0.9942883287791154,0.7011799149199808,0.6131805157593123,1.0,0.7602131438721137,0.5420560747663551,0.4371500020095759,214.0,11651.0,135.0,0.0,0.3322981366459627,1.0,0.4988344988344989,1.0,1.0,0.9907638490926456,1.0,218,0.3322981366459627,1.0,0.4988344988344989,,,,,,,,,,1.0,,,,,,,,,,,,,,
020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388,20,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,218,1,12000,214,5000,7175,7388,zscore,sigma,3.0,range,datasets\normalized\zscore,0.155470099998638,0.125666768235351,0.2291324706140969,"{""subsequence_multiplier"": 4}",,,,,,,0.9988224584530038,0.937292634441734,0.2857142857142857,1.0,0.4444444444444444,0.8130841121495327,0.8130641800776417,214.0,11251.0,535.0,0.0,0.2857142857142857,1.0,0.4444444444444445,1.0,1.0,0.9713387850467292,1.0,218,0.2857142857142857,1.0,0.4444444444444445,,,,,,,,,,4.0,,,,,,,,,,,,,,
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993,21,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1428683999984059,0.224223916134072,0.1534525476353758,"{""subsequence_multiplier"": 2}",,,,,,,0.9882338820551244,0.1295466637810645,0.1124694376528117,1.0,0.2021978021978022,0.0,0.6845815590401996,46.0,11591.0,363.0,0.0,0.1124694376528117,1.0,0.2021978021978022,1.0,1.0,0.9831737978810108,1.0,218,0.1124694376528117,1.0,0.2021978021978022,,,,,,,,,,2.0,,,,,,,,,,,,,,
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993,21,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1180156000191345,0.16548207310223,0.1199848875498981,"{""subsequence_multiplier"": 1}",,,,,,,0.9976576878032456,0.4144714526738512,0.2233009708737864,1.0,0.365079365079365,0.4130434782608695,0.5254367357519245,46.0,11794.0,160.0,0.0,0.2233009708737864,1.0,0.3650793650793651,1.0,1.0,0.99184142394822,1.0,218,0.2233009708737864,1.0,0.3650793650793651,,,,,,,,,,1.0,,,,,,,,,,,,,,
021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993,21,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,218,1,12000,46,5000,5948,5993,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1341626000066753,0.3471669904630959,0.1913174256533074,"{""subsequence_multiplier"": 4}",,,,,,,0.9801849117268367,0.0874051475345342,0.0757575757575757,0.217391304347826,0.1123595505617977,0.0,0.9211192674230182,10.0,11832.0,122.0,36.0,0.0564971751412429,0.3739130434782609,0.0981623102385572,1.0,0.217391304347826,0.9749911616161616,0.9976521739130436,218,0.0564971751412429,0.3739130434782609,0.0981623102385572,,,,,,,,,,4.0,,,,,,,,,,,,,,
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645,22,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1379225999990012,0.1175214458579059,0.1645173563358145,"{""subsequence_multiplier"": 2}",,,,,,,0.9912578447758196,0.4159053065745018,0.2621145374449339,1.0,0.4153577661431064,0.4369747899159664,0.6110735148653496,119.0,11546.0,335.0,0.0,0.2621145374449339,1.0,0.4153577661431064,1.0,1.0,0.9823806901615272,1.0,218,0.2621145374449339,1.0,0.4153577661431064,,,,,,,,,,2.0,,,,,,,,,,,,,,
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645,22,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1187171999772545,0.0724714154480043,0.1137395997036487,"{""subsequence_multiplier"": 1}",,,,,,,0.9971411171993416,0.5759411454047847,0.4741035856573705,1.0,0.6432432432432432,0.6890756302521008,0.4136902145589506,119.0,11749.0,132.0,0.0,0.4741035856573705,1.0,0.6432432432432432,1.0,1.0,0.9918818061088976,1.0,218,0.4741035856573705,1.0,0.6432432432432432,,,,,,,,,,1.0,,,,,,,,,,,,,,
022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645,22,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,218,1,12000,119,4000,6527,6645,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1374995000078342,0.2220255747080519,0.2053307204683448,"{""subsequence_multiplier"": 4}",,,,,,,0.9707123654107715,0.1337694968706514,0.1425149700598802,1.0,0.2494758909853249,0.0,0.8380177361130864,119.0,11165.0,716.0,0.0,0.1425149700598802,1.0,0.2494758909853249,1.0,1.0,0.9659141716566868,1.0,218,0.1425149700598802,1.0,0.2494758909853249,,,,,,,,,,4.0,,,,,,,,,,,,,,
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716,23,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Baseline,Baseline,matrix_profile__tab_01,1,auto,auto_ablation,Balanced discord context for one-factor ablation.,baseline,baseline,Baseline,baseline,218,1,12000,105,5000,8612,8716,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1374710999953095,0.1034353724767215,0.1618720501297526,"{""subsequence_multiplier"": 2}",,,,,,,0.9892896174863388,0.2693181515165382,0.238095238095238,1.0,0.3846153846153846,0.0,0.5890515228659794,105.0,11559.0,336.0,0.0,0.238095238095238,1.0,0.3846153846153846,1.0,1.0,0.9825816326530612,1.0,218,0.238095238095238,1.0,0.3846153846153846,,,,,,,,,,2.0,,,,,,,,,,,,,,
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716,23,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x1,Subseq x1,matrix_profile__tab_02,2,auto,auto_ablation,Measures a shorter discord context focused on local deviations.,ablation,subsequence_multiplier,Subseq x1,score_driver,218,1,12000,105,5000,8612,8716,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1139442000130657,0.0616999227937946,0.0908445536497259,"{""subsequence_multiplier"": 1}",,,,,,,0.9942841129726376,0.4405800090792446,0.4085603112840467,1.0,0.580110497237569,0.4571428571428571,0.3342335837429725,105.0,11743.0,152.0,0.0,0.4085603112840467,1.0,0.5801104972375691,1.0,1.0,0.9910006485084306,1.0,218,0.4085603112840467,1.0,0.5801104972375691,,,,,,,,,,1.0,,,,,,,,,,,,,,
023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716,23,GP711MarkerLFM5z,distorted,matrix_profile,Matrix Profile,Distance-based,Discord,Matrix Profile | Subseq x4,Subseq x4,matrix_profile__tab_03,3,auto,auto_ablation,Measures a broader discord context for long anomalous structure.,ablation,subsequence_multiplier,Subseq x4,score_driver,218,1,12000,105,5000,8612,8716,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1427011000050697,0.1347356639707576,0.2284379523941483,"{""subsequence_multiplier"": 4}",,,,,,,0.975873015873016,0.1413095247336257,0.1238207547169811,1.0,0.2203567681007345,0.0380952380952381,0.8200495211532027,105.0,11152.0,743.0,0.0,0.1238207547169811,1.0,0.2203567681007345,1.0,1.0,0.9651776729559748,1.0,218,0.1238207547169811,1.0,0.2203567681007345,,,,,,,,,,4.0,,,,,,,,,,,,,,
