dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900,9,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,24,1,8184,49,4000,4852,4900,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0671905999770388,0.219666893588845,0.0761784214896284,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.6733840924200043,0.2614991299377918,0.173469387755102,0.3469387755102041,0.2312925170068027,0.3061224489795918,0.4482021580577304,17.0,8054.0,81.0,32.0,0.0434782608695652,0.4775510204081633,0.079700272479564,1.0,0.3469387755102041,0.6274462864324616,0.9977457258563248,24,0.0434782608695652,0.4775510204081633,0.079700272479564,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0348606999905314,0.3188929843054928,0.0984676873004804,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9228604041493672,0.101383332883191,0.1428571428571428,0.2244897959183673,0.1746031746031746,0.1632653061224489,0.614296046206934,11.0,8069.0,66.0,38.0,0.15,0.2598639455782313,0.190207468879668,1.0,0.0748299319727891,0.6761919043810539,0.9992182356813696,24,0.15,0.2598639455782313,0.190207468879668,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0339385000115726,0.4703162132469822,0.1119584533776367,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.2668288950491075,0.0055281857407075,0.0,0.0,0.0,0.0,0.8061915733798926,0.0,8125.0,10.0,49.0,0.0,0.0,0.0,0.0,0.0,0.6861681329423265,0.7784701857282501,24,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0114070000126957,0.4503175984177491,0.1095983257131847,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.3460883308455527,0.0063533047079111,0.0384615384615384,0.0204081632653061,0.0266666666666666,0.0204081632653061,0.7791125755573032,1.0,8110.0,25.0,48.0,0.1111111111111111,0.2163265306122449,0.1468144044321329,1.0,0.0204081632653061,0.6439934393563426,0.9962844375286772,24,0.1111111111111111,0.2163265306122449,0.1468144044321329,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0599940000101923,0.324838770775862,0.0979219820688528,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.926121696373694,0.092117678439688,0.1058823529411764,0.1836734693877551,0.1343283582089552,0.1428571428571428,0.6186047169824205,9.0,8059.0,76.0,40.0,0.1363636363636363,0.2489795918367347,0.1762156957149735,1.0,0.0612244897959183,0.6353961819331838,0.9991322042013284,24,0.1363636363636363,0.2489795918367347,0.1762156957149735,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054,10,CIMIS44AirTemperature,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,24,1,8184,49,4000,6006,6054,zscore,sigma,3.0,range,datasets\normalized\zscore,0.0700387999822851,0.2889150779220812,0.0967829749792167,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9320020571227876,0.1040184078560972,0.1170212765957446,0.2244897959183673,0.1538461538461538,0.1428571428571428,0.5792640028597315,11.0,8052.0,83.0,38.0,0.125,0.2598639455782313,0.1688024745912505,1.0,0.0748299319727891,0.6200760175537114,0.999193299020488,24,0.125,0.2598639455782313,0.1688024745912505,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,11,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9745589999947696,0.4735234186874226,0.0640393659600907,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.4580064051285774,0.1763693271864937,0.2076612903225806,0.3421926910299003,0.2584692597239649,0.2491694352159468,0.6656415165676948,103.0,29306.0,393.0,198.0,0.0379746835443038,0.2912513842746401,0.0671889636379119,1.0,0.1140642303433001,0.6577580981182796,0.9980397009966778,91,0.0379746835443038,0.2912513842746401,0.0671889636379119,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,11,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5480240999604575,0.4112429114198602,0.0888837903390189,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.3064155655206798,0.0179634121208001,0.0359375,0.0764119601328903,0.0488841657810839,0.0498338870431893,0.677894282436917,23.0,29082.0,617.0,278.0,0.0625,0.2611295681063123,0.1008597459258308,1.0,0.0764119601328903,0.5320511979166667,0.9955213732004428,91,0.0625,0.2611295681063123,0.1008597459258308,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,11,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.1910154999932274,0.8560976852747095,0.1161190286709972,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.0561595919367733,0.0052277771286964,0.0,0.0,0.0,0.0,1.2044547712877012,0.0,29699.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,,0.0,91,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,11,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1582324000191877,0.3945532361957748,0.096371253860708,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.5064544048207267,0.0846225771000306,0.1028971028971029,0.3421926910299003,0.1582181259600614,0.0764119601328903,0.6836669977778991,103.0,28801.0,898.0,198.0,0.1666666666666666,0.2912513842746401,0.2120112857718661,1.0,0.1140642303433001,0.5690599567099567,0.9981591362126244,91,0.1666666666666666,0.2912513842746401,0.2120112857718661,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100,11,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,91,1,30000,301,10000,11800,12100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.3140770999598317,0.4862446774130793,0.0604302665952454,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.468864182032819,0.2204775060924232,0.3546325878594249,0.3687707641196013,0.3615635179153094,0.3654485049833887,0.6675354771988157,111.0,29497.0,202.0,190.0,0.0344827586206896,0.3475083056478405,0.0627399232245681,1.0,0.1843853820598006,0.7384263045793397,0.997987430786268,91,0.0344827586206896,0.3475083056478405,0.0627399232245681,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,12,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7239235999877565,0.4656391764458461,0.061407880988964,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.0533432854305866,0.0017524029540206,0.0,0.0,0.0,0.0,0.6498628194127383,0.0,29346.0,553.0,101.0,0.0,0.0,0.0,0.0,0.0,0.5996789632308619,0.9773,91,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,12,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.5482978000072762,0.3444784681780505,0.0906322266101576,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.0602328168199274,0.0017271945544137,0.0,0.0,0.0,0.0,0.6163751480085234,0.0,29249.0,650.0,101.0,0.0,0.0,0.0,0.0,0.0,0.5761534358974358,0.9775,91,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,12,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2308983999537304,0.8696114067286592,0.11844070643172,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.1391115766314248,0.0019313026922876,0.0,0.0,0.0,0.0,1.2249335260238192,0.0,29899.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,,0.0,91,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,12,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.2110937000252306,0.4070258503162822,0.0943567792979768,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.2878847234534484,0.0021720473453616,0.0,0.0,0.0,0.0,0.6900961882102127,0.0,28928.0,971.0,101.0,0.0,0.0,0.0,0.0,0.0,0.5759202883625127,0.9775666666666668,91,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100,12,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,91,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.3182563000009395,0.4800391391806582,0.0563109695193926,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.0540055811661637,0.001754540634167,0.0,0.0,0.0,0.0,0.6489720477388361,0.0,29463.0,436.0,101.0,0.0,0.0,0.0,0.0,0.0,0.595819113149847,0.9773,91,0.0,0.0,0.0,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,13,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,166,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.0394683000049554,0.3240468032404031,0.0583288757499788,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9990294055995118,0.5831075683909369,0.4353448275862069,1.0,0.6066066066066066,0.6534653465346535,0.4990334304903395,101.0,29768.0,131.0,0.0,0.0362266857962697,1.0,0.069920387677397,1.0,1.0,0.9270735632183909,1.0,166,0.0362266857962697,1.0,0.069920387677397,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,13,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,166,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7626845000195317,0.178763872527688,0.0446577145054294,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.998985362933096,0.5737862895075792,0.51010101010101,1.0,0.6755852842809364,0.6336633663366337,0.3127370160439763,101.0,29802.0,97.0,0.0,0.0473733583489681,1.0,0.0904612628750559,1.0,1.0,0.9455178451178452,1.0,166,0.0473733583489681,1.0,0.0904612628750559,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,13,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,166,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.2674808999872766,0.7931623280094988,0.0491767990858773,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.0006626268834448,0.0017028367573804,0.0,0.0,0.0,0.0,0.9406927252671308,0.0,29886.0,13.0,101.0,0.0,0.0,0.0,0.0,0.0,0.4347538461538461,0.9956333333333331,166,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,13,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,166,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.3354372000321746,0.3206781488427921,0.0589611497832465,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.9989936416297904,0.5770046243663324,0.3854961832061068,1.0,0.5564738292011019,0.6336633663366337,0.4975615981925319,101.0,29738.0,161.0,0.0,0.0267762460233297,1.0,0.0521559514588174,1.0,1.0,0.8843190839694657,1.0,166,0.0267762460233297,1.0,0.0521559514588174,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100,13,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,166,1,30000,101,15000,16000,16100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.480221799982246,0.3184409074244942,0.0583726957711475,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9989674809482352,0.5711348900051043,0.4225941422594142,1.0,0.5941176470588235,0.6237623762376238,0.4935589947379368,101.0,29761.0,138.0,0.0,0.0324133504492939,1.0,0.0627914205781784,1.0,1.0,0.920434309623431,1.0,166,0.0324133504492939,1.0,0.0627914205781784,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,14,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.1072932000388391,0.3303395936771884,0.0607095360893142,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.999680442307584,0.7823961249503466,0.5642458100558659,1.0,0.7214285714285714,0.8811881188118812,0.5124682019451312,101.0,29821.0,78.0,0.0,0.123170731707317,1.0,0.2193268186753529,1.0,1.0,0.9750271880819368,1.0,166,0.123170731707317,1.0,0.2193268186753529,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,14,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.7321970000048168,0.1802607135224543,0.05613794392211,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.999689714447882,0.7855437472114005,0.6196319018404908,1.0,0.7651515151515151,0.8811881188118812,0.3486745452887845,101.0,29837.0,62.0,0.0,0.6196319018404908,1.0,0.7651515151515151,1.0,1.0,0.9981460122699388,1.0,166,0.6196319018404908,1.0,0.7651515151515151,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,14,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Kernel linear,Kernel linear,ocsvm__tab_02,2,auto,auto_ablation,Measures whether a linear novelty boundary is sufficient in the embedded window space.,ablation,kernel,Kernel linear,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.3006351999938488,0.8027463814396703,0.0543147982423043,"{""gamma"": ""scale"", ""kernel"": ""linear"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.0002675674771731,0.0017023465395723,0.0,0.0,0.0,0.0,0.9656907761665832,0.0,29895.0,4.0,101.0,0.0,0.0,0.0,0.0,0.0,0.9955666666666668,0.9957,166,0.0,0.0,0.0,,,,,,,,,,,,,,,,linear,0.05,scale,0.1,,,,,
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,14,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Nu 0.10,Nu 0.10,ocsvm__tab_03,3,auto,auto_ablation,Measures a more permissive novelty boundary.,ablation,nu,Nu 0.10,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.4634667999926023,0.3310221429987223,0.0605311471652191,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.1, ""train_fraction"": 0.1}",,,,,,,0.9996887210042787,0.7851400952224906,0.5343915343915344,1.0,0.696551724137931,0.8811881188118812,0.5126155844943799,101.0,29811.0,88.0,0.0,0.0769817073170731,1.0,0.1429582448690729,1.0,1.0,0.9531798941798942,1.0,166,0.0769817073170731,1.0,0.1429582448690729,,,,,,,,,,,,,,,,rbf,0.1,scale,0.1,,,,,
014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100,14,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Train frac 0.20,Train frac 0.20,ocsvm__tab_05,5,auto,auto_ablation,Measures a longer mostly-normal warmup segment for fitting the boundary.,ablation,train_fraction,Train frac 0.20,score_driver,166,1,30000,101,8000,17000,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,1.973802099993918,0.3236083212062097,0.0610573960738883,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.2}",,,,,,,0.9996917013350888,0.7862006049447985,0.5580110497237569,1.0,0.7163120567375887,0.8811881188118812,0.5067805094278748,101.0,29819.0,80.0,0.0,0.1026422764227642,1.0,0.1861751152073733,1.0,1.0,0.971092817679558,1.0,166,0.1026422764227642,1.0,0.1861751152073733,,,,,,,,,,,,,,,,rbf,0.05,scale,0.2,,,,,
016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,16,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Baseline,Baseline,ocsvm__tab_01,1,auto,auto_ablation,Standard RBF novelty boundary with short warm-up.,baseline,baseline,Baseline,baseline,166,1,30000,201,5000,16900,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.9256031999830155,0.3201100712589642,0.0622065461448322,"{""gamma"": ""scale"", ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9968652325472872,0.8384068049012793,0.8502673796791443,0.7910447761194029,0.8195876288659794,0.7960199004975125,0.506729709693461,159.0,29771.0,28.0,42.0,0.1162280701754386,0.8328358208955224,0.2039881638030335,1.0,0.7910447761194029,0.9601668449197862,0.9997074626865672,166,0.1162280701754386,0.8328358208955224,0.2039881638030335,,,,,,,,,,,,,,,,rbf,0.05,scale,0.1,,,,,
016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100,16,ECG,distorted,ocsvm,OCSVM,Density-based,Distribution,OCSVM | Gamma 0.1,Gamma 0.1,ocsvm__tab_04,4,auto,auto_ablation,Measures a more local nonlinear boundary than the default `scale` heuristic.,ablation,gamma,Gamma 0.1,score_driver,166,1,30000,201,5000,16900,17100,zscore,sigma,3.0,range,datasets\normalized\zscore,0.6541941000032239,0.1643306958946604,0.0655985001537708,"{""gamma"": 0.1, ""kernel"": ""rbf"", ""nu"": 0.05, ""train_fraction"": 0.1}",,,,,,,0.9865069431192304,0.7866549153929707,0.9294117647058824,0.7860696517412935,0.8517520215633423,0.7910447761194029,0.3611261963559729,158.0,29787.0,12.0,43.0,0.9294117647058824,0.8288557213930348,0.8762583222370173,1.0,0.7860696517412935,0.999498823529412,0.9996933665008292,166,0.9294117647058824,0.8288557213930348,0.8762583222370173,,,,,,,,,,,,,,,,rbf,0.05,0.1,0.1,,,,,
