dataset_name,dataset_sequence,family,variant,algorithm,algorithm_base_display,algorithm_superfamily,algorithm_category,algorithm_display,algorithm_variant,algorithm_run_id,variant_index,variant_origin,variant_source,variant_focus,variant_family,ablation_parameter,ablation_label,ablation_role,window_size,window_stride,series_length,anomaly_count,train_end,anomaly_start,anomaly_end,normalization_method,threshold_method,threshold_value,evaluation_mode,prepared_dataset_dir,runtime_seconds,score_mean,score_std,params_json,error,param__n_estimators,param__max_samples,param__max_features,param__bootstrap,param__random_state,roc_auc,average_precision,precision,recall,f1,precision_at_k,score_threshold,tp,tn,fp,fn,range_precision,range_recall,range_f1,existence_reward,overlap_reward,affiliation_precision,affiliation_recall,tsb_uad_window,evaluation_precision,evaluation_recall,evaluation_f1,param__n_neighbors,param__algorithm,param__leaf_size,param__metric,param__p,param__alpha,param__init_length,param__batch_size,param__k,param__subsequence_multiplier,param__overlap,param__start_index_multiplier,param__x_lag_multiplier,param__n_bins,param__tol,param__kernel,param__nu,param__gamma,param__train_fraction,param__n_components,param__n_selected_components,param__whiten,param__weighted,param__standardization
065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030,65,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,5.50951589999022,0.3849765172985931,0.1465091444869475,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.958035396512117,0.1241761428846093,0.0,0.0,0.0,0.032258064516129,0.8245039507594358,0.0,9954.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,0.6099640035996401,0.6377362263773623,26,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030,65,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,10001,31,3000,7000,7030,zscore,sigma,3.0,range,datasets\normalized\zscore,5.473369899991667,0.3683255239283645,0.1419702116560694,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9580256899731452,0.1629804608664589,0.1666666666666666,0.1935483870967742,0.1791044776119403,0.1612903225806451,0.794236158896573,6.0,9940.0,30.0,25.0,0.125,0.3548387096774194,0.1848739495798319,1.0,0.1935483870967742,0.7518192625181926,0.9989904235382912,26,0.125,0.3548387096774194,0.1848739495798319,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,66,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,5.127598400023999,0.3905427862829501,0.1440548045684913,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.7045843747107285,0.0402283030044152,0.2,0.1538461538461538,0.1739130434782608,0.1923076923076923,0.8227071999884241,4.0,9956.0,16.0,22.0,0.2,0.3230769230769231,0.2470588235294117,1.0,0.1538461538461538,0.8857071414282857,0.9983015833936018,26,0.2,0.3230769230769231,0.2470588235294117,,,,,,,,,,,,1.0,,,,,,,,,,,,
066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,66,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,5.183888699975796,0.389193335276964,0.1456255582525472,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.7053904779536548,0.0402335161108185,0.2,0.1538461538461538,0.1739130434782608,0.1923076923076923,0.8260700100346057,4.0,9956.0,16.0,22.0,0.2,0.3230769230769231,0.2470588235294117,1.0,0.1538461538461538,0.8857071414282857,0.9983015833936018,26,0.2,0.3230769230769231,0.2470588235294117,,,,,,,,,,,,2.0,,,,,,,,,,,,
066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025,66,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,9998,26,3700,8000,8025,zscore,sigma,3.0,range,datasets\normalized\zscore,5.086457199999131,0.3770620901911626,0.1359092397527823,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.6947452868030485,0.0392756210460026,0.2105263157894736,0.1538461538461538,0.1777777777777777,0.1923076923076923,0.7847898094495096,4.0,9957.0,15.0,22.0,0.2,0.3230769230769231,0.2470588235294117,1.0,0.1538461538461538,0.8640938714058601,0.9982996599319864,26,0.2,0.3230769230769231,0.2470588235294117,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050,67,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,5.403698800015263,0.4081447687976577,0.1519076257884443,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.6395405452821523,0.0083106540662979,0.0,0.0,0.0,0.0,0.8638676461629908,0.0,9903.0,44.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6311080397897761,0.8582716543308662,26,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050,67,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,5.4068830999895,0.4068662006177079,0.153480187886932,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.6396765602792841,0.0083132873119596,0.0,0.0,0.0,0.0,0.867306764278504,0.0,9904.0,43.0,51.0,0.0,0.0,0.0,0.0,0.0,0.625850751545658,0.8582716543308662,26,0.0,0.0,0.0,,,,,,,,,,,,2.0,,,,,,,,,,,,
067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050,67,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,9998,51,5200,7000,7050,zscore,sigma,3.0,range,datasets\normalized\zscore,5.338023199990857,0.3886582242060785,0.1455693992646142,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.7473767832256055,0.0125589950890919,0.0,0.0,0.0,0.0,0.825366421999921,0.0,9909.0,38.0,51.0,0.0,0.0,0.0,0.0,0.0,0.6922700329539593,0.9760952190438088,26,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558,68,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,5.411352299997816,0.3445362932717963,0.1342649481549677,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.975402969069401,0.2142385747854828,0.1372549019607843,0.2745098039215686,0.1830065359477124,0.2745098039215686,0.7473311377366997,14.0,9859.0,88.0,37.0,0.0897435897435897,0.4196078431372549,0.1478629947685322,1.0,0.2745098039215686,0.7482947569906139,0.9973151493043708,26,0.0897435897435897,0.4196078431372549,0.1478629947685322,,,,,,,,,,,,1.0,,,,,,,,,,,,
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558,68,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,5.303945999999996,0.3436114071741468,0.1355128285395355,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9754029690694012,0.2142385747854828,0.1372549019607843,0.2745098039215686,0.1830065359477124,0.2745098039215686,0.7501498927927535,14.0,9859.0,88.0,37.0,0.0897435897435897,0.4196078431372549,0.1478629947685322,1.0,0.2745098039215686,0.7482947569906139,0.9973151493043708,26,0.0897435897435897,0.4196078431372549,0.1478629947685322,,,,,,,,,,,,2.0,,,,,,,,,,,,
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558,68,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,9998,51,1300,6508,6558,zscore,sigma,3.0,range,datasets\normalized\zscore,5.36895820000791,0.3479588978745004,0.1362093702409503,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.981070260616562,0.2146322181047165,0.1428571428571428,0.2745098039215686,0.1879194630872483,0.2745098039215686,0.7565870085973514,14.0,9863.0,84.0,37.0,0.1076923076923076,0.4196078431372549,0.171395881006865,1.0,0.2745098039215686,0.7532853509477405,0.9973151493043708,26,0.1076923076923076,0.4196078431372549,0.171395881006865,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,69,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,5.482723900000565,0.1520120496184166,0.0719554050314021,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9958607620187512,0.0343108504398827,0.0194174757281553,1.0,0.0380952380952381,0.0,0.3678782647126229,2.0,9925.0,101.0,0.0,0.0092592592592592,1.0,0.018348623853211,1.0,1.0,0.9392564895961212,1.0,26,0.0092592592592592,1.0,0.018348623853211,,,,,,,,,,,,1.0,,,,,,,,,,,,
069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,69,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,5.342444500012789,0.1517409757320089,0.0723406896884222,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9958607620187512,0.0343108504398827,0.0194174757281553,1.0,0.0380952380952381,0.0,0.3687630447972757,2.0,9925.0,101.0,0.0,0.0092592592592592,1.0,0.018348623853211,1.0,1.0,0.9392564895961212,1.0,26,0.0092592592592592,1.0,0.018348623853211,,,,,,,,,,,,2.0,,,,,,,,,,,,
069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501,69,insectEPG,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,26,1,10028,2,3200,8500,8501,zscore,sigma,3.0,range,datasets\normalized\zscore,5.300117300008424,0.1512336270474837,0.0791742355550922,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9932675044883305,0.0214400366888328,0.0163934426229508,1.0,0.032258064516129,0.0,0.3887563337127606,2.0,9906.0,120.0,0.0,0.0095238095238095,1.0,0.0188679245283018,1.0,1.0,0.9417745067908218,1.0,26,0.0095238095238095,1.0,0.0188679245283018,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800,70,ltstdbs30791AI,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,233,1,56123,201,17555,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,38.78739929996664,0.2633672789592897,0.2109230518696357,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9686284787926894,0.0624476565577951,0.0776439089692101,0.5771144278606966,0.1368731563421829,0.0646766169154228,0.8961364345681968,116.0,54544.0,1378.0,85.0,0.082374245472837,0.4308457711442786,0.1383055771951704,1.0,0.2885572139303483,0.2488610310195279,0.9996797634336024,233,0.082374245472837,0.4308457711442786,0.1383055771951704,,,,,,,,,,,,1.0,,,,,,,,,,,,
070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800,70,ltstdbs30791AI,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,233,1,56123,201,17555,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,46.29466289997799,0.2611409651568468,0.1500217875482603,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.995011619773882,0.3274476803421697,0.1440860215053763,1.0,0.2518796992481203,0.1144278606965174,0.7112063278016277,201.0,54728.0,1194.0,0.0,0.0148120854826823,1.0,0.029191779827173,1.0,1.0,0.6126937460775637,1.0,233,0.0148120854826823,1.0,0.029191779827173,,,,,,,,,,,,2.0,,,,,,,,,,,,
070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800,70,ltstdbs30791AI,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,233,1,56123,201,17555,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,38.73159999999916,0.2639749431995687,0.2108677348434046,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9686245643140828,0.0624445198566648,0.0776439089692101,0.5771144278606966,0.1368731563421829,0.0646766169154228,0.8965781477297825,116.0,54544.0,1378.0,85.0,0.082374245472837,0.4308457711442786,0.1383055771951704,1.0,0.2885572139303483,0.2488610310195279,0.9996797634336024,233,0.082374245472837,0.4308457711442786,0.1383055771951704,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800,71,ltstdbs30791AS,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,233,1,55000,201,23000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,38.14884089998668,0.2929713285531027,0.2539188216869327,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.9668645676524402,0.0518486022987363,0.0,0.0,0.0,0.0,1.054727793613901,0.0,54799.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,,0.0,233,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800,71,ltstdbs30791AS,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,233,1,55000,201,23000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,54.95147450000513,0.2493081073413075,0.1332354819570745,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9982967151141864,0.5211312255770297,0.2048929663608562,1.0,0.3401015228426396,0.6169154228855721,0.6490145532125311,201.0,54019.0,780.0,0.0,0.0186733556298773,1.0,0.0366621067031463,1.0,1.0,0.7950511074043184,1.0,233,0.0186733556298773,1.0,0.0366621067031463,,,,,,,,,,,,2.0,,,,,,,,,,,,
071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800,71,ltstdbs30791AS,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,233,1,55000,201,23000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,35.46530510002049,0.2935106000035893,0.2538607639426846,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.9668645676524402,0.0518486022987363,0.0,0.0,0.0,0.0,1.0550928918316431,0.0,54799.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,,0.0,233,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,72,ltstdbs30791ES,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,34.896331700030714,0.3146898325029507,0.281519304944633,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.927222044125256,0.0257341329351315,0.0,0.0,0.0,0.0,1.15924774733685,0.0,54799.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,,0.0,233,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,72,ltstdbs30791ES,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,49.493656200007536,0.2433957282431703,0.1372320509319256,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.9623617709550752,0.1922383819122504,0.0889801505817932,0.6467661691542289,0.1564380264741275,0.3781094527363184,0.6550918810389471,130.0,53468.0,1331.0,71.0,0.0816326530612245,0.3724709784411277,0.1339156617526495,1.0,0.2155887230514096,0.7964571588575695,0.9998760741745816,233,0.0816326530612245,0.3724709784411277,0.1339156617526495,,,,,,,,,,,,2.0,,,,,,,,,,,,
072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800,72,ltstdbs30791ES,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,233,1,55000,201,20000,52600,52800,zscore,sigma,3.0,range,datasets\normalized\zscore,34.07335309998598,0.3150335877297212,0.2813870931921974,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.927222044125256,0.0257341329351315,0.0,0.0,0.0,0.0,1.1591948673063135,0.0,54799.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,,0.0,233,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800,74,qtdbSel1005V,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,24.35359630000312,0.3397981267022005,0.1660433910759604,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.7016086189021827,0.0245433039394934,0.022583559168925,0.0623441396508728,0.03315649867374,0.0374064837905236,0.8379282999300817,25.0,34518.0,1082.0,376.0,0.12,0.2166251039068994,0.1544448834452785,1.0,0.0207813798836242,0.6169084131884622,0.997523690288182,188,0.12,0.2166251039068994,0.1544448834452785,,,,,,,,,,,,1.0,,,,,,,,,,,,
074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800,74,qtdbSel1005V,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,28.192567299993243,0.3842162520300275,0.1640022251585724,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.6704599806663117,0.0498531430874611,0.0798403193612774,0.0997506234413965,0.0886917960088691,0.0997506234413965,0.8762229275057447,40.0,35139.0,461.0,361.0,0.1,0.2798004987531172,0.1473407747866053,1.0,0.0997506234413965,0.2567974242897777,0.9944256882307438,188,0.1,0.2798004987531172,0.1473407747866053,,,,,,,,,,,,2.0,,,,,,,,,,,,
074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800,74,qtdbSel1005V,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,188,1,36001,401,4000,12400,12800,zscore,sigma,3.0,range,datasets\normalized\zscore,23.931658299989067,0.3430098555902282,0.1649362880172079,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.6913491552018831,0.0241929799773944,0.022583559168925,0.0623441396508728,0.03315649867374,0.0374064837905236,0.8378187196418522,25.0,34518.0,1082.0,376.0,0.12,0.2166251039068994,0.1544448834452785,1.0,0.0207813798836242,0.6169084131884622,0.997523690288182,188,0.12,0.2166251039068994,0.1544448834452785,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,75,qtdbSel100MLII,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,189,1,30000,401,4000,13400,13800,zscore,sigma,3.0,range,datasets\normalized\zscore,13.584675599995537,0.4451127127654206,0.3190699047208034,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.7196751861688393,0.0352704560941412,0.0,0.0,0.0,0.0,1.4023224269278307,0.0,29599.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,,0.0,189,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,75,qtdbSel100MLII,distorted,damp,DAMP,Distance-based,Discord,DAMP | Start x2,Start x2,damp__tab_02,2,auto,auto_ablation,Measures the effect of waiting longer before the backward search begins.,ablation,start_index_multiplier,Start x2,score_driver,189,1,30000,401,4000,13400,13800,zscore,sigma,3.0,range,datasets\normalized\zscore,23.96965210000053,0.3501448736915378,0.1766708932812989,"{""start_index_multiplier"": 2.0, ""x_lag_multiplier"": null}",,,,,,,0.7031822029439393,0.0437371949633266,0.05125,0.1022443890274314,0.0682764363030807,0.084788029925187,0.8801575535354346,41.0,28840.0,759.0,360.0,0.0625,0.2408977556109726,0.0992499743141888,1.0,0.0511221945137157,0.7632709583333334,0.9937296758104738,189,0.0625,0.2408977556109726,0.0992499743141888,,,,,,,,,,,,2.0,,,,,,,,,,,,
075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800,75,qtdbSel100MLII,distorted,damp,DAMP,Distance-based,Discord,DAMP | x_lag x8,x_lag x8,damp__tab_03,3,auto,auto_ablation,Measures a much deeper historical search horizon during backward matching.,ablation,x_lag_multiplier,x_lag x8,score_driver,189,1,30000,401,4000,13400,13800,zscore,sigma,3.0,range,datasets\normalized\zscore,13.278265099972486,0.4454596557466096,0.3187860964274089,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": 8.0}",,,,,,,0.7196623799129158,0.035269895948232,0.0,0.0,0.0,0.0,1.4018179450288364,0.0,29599.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,,0.0,189,0.0,0.0,0.0,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,
084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874,84,s20101mML,distorted,damp,DAMP,Distance-based,Discord,DAMP | Baseline,Baseline,damp__tab_01,1,auto,auto_ablation,Reference streaming-discord configuration.,baseline,baseline,Baseline,baseline,108,1,40000,101,12000,35774,35874,zscore,sigma,3.0,range,datasets\normalized\zscore,20.19392509997124,0.3154734476550427,0.2410218875162922,"{""start_index_multiplier"": 1.0, ""x_lag_multiplier"": null}",,,,,,,0.6860017087700899,0.0189892115934144,0.0,0.0,0.0,0.0,1.0385391102039196,0.0,39899.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,,0.0,108,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
